,reward_0,reward_1,reward_2,reward_3,reward_4,reward_5,timestep
78,-1098.5249444054796,-912.789429058325,-1008.3001427822646,-993.0192916335732,-1096.197651250079,-920.6376273273328,156000
79,-1159.683787107081,-945.189355075527,-894.4543029931131,-859.98015199621,-850.6004314955073,-1099.5908516343281,158000
80,-951.3050091424033,-893.2713363524797,-1016.8113709378083,-894.9146660357324,-937.0245500431072,-931.0958166649341,160000
81,-936.6903182834097,-868.3181412556777,-980.1702267205126,-888.641559605491,-769.018499778233,-754.909347535276,162000
82,-933.8973631502006,-882.1934961719276,-781.6297055490369,-1069.8763587674828,-802.568307253802,-850.7308907694455,164000
83,-736.4866552057572,-772.9357644070425,-876.0565705063775,-850.535996110918,-870.2327523091313,-880.1208218838402,166000
84,-904.1088644866436,-986.3590063672788,-1109.1956228787835,-1124.6227179329196,-1043.031210273232,-943.7727187257797,168000
85,-851.880766379382,-882.9489269366745,-923.6361253993352,-990.0838317928848,-865.047391223243,-884.0349502459984,170000
86,-1009.5036402240531,-961.7280323115372,-887.093276203214,-744.5339462830194,-902.3817185918726,-961.4754779260995,172000
87,-867.2681575706074,-624.9608475790435,-745.2330728492508,-848.9500357408575,-762.3573122976261,-760.8768181430876,174000
88,-756.9960415425122,-658.1010579705704,-640.5858042529617,-746.7008795594868,-709.02369747794,-762.0500071827362,176000
89,-755.9238599581756,-854.9102257281302,-754.2643307988518,-1121.9176301321365,-854.9509380146084,-767.5857304581272,178000
90,-620.9989338626782,-658.5505820329031,-629.8592928894319,-743.7086944619774,-522.1563274326064,-635.3269481774481,180000
91,-494.6461196378779,-500.48095538544254,-385.5473444284924,-612.8688470958625,-499.4754531161802,-744.3284544658874,182000
92,-591.2992316882048,-386.44698478688497,-740.217990853341,-754.5005905004202,-619.6286107697551,-624.7186039648782,184000
93,-385.32806943666645,-385.46069317598835,-515.8666021336244,-495.1608073784352,-378.5068137923282,-402.0171692446648,186000
94,-619.5128849847619,-236.76625055044053,-130.64750035702664,-378.9560654496774,-135.99646198762863,-131.9841567753943,188000
95,-257.7718087503222,-571.3579271576165,-250.94262663440907,-620.9327410800927,-133.50752082121505,-391.8162205771803,190000
96,-259.77833164975175,-249.7356417348787,-128.8933488740863,-629.8255490379413,-239.65032379212312,-371.86997916698425,192000
97,-129.87615304781772,-515.0969265694705,-7.414397180320613,-516.787382033246,-263.9692445250585,-387.11282848794883,194000
98,-249.75303855168295,-778.10085934482,-253.8798615513279,-124.05164874125973,-376.7160844538825,-546.6930673935784,196000
99,-367.1483156113655,-635.1984114729773,-260.9942077862779,-132.19051565666476,-5.136944091863565,-382.2887845896462,198000
100,-366.67824483039436,-521.942821738083,-360.50038113728925,-132.75821986096145,-131.21581954779126,-5.338543884867748,200000
101,-689.4477192187414,-131.09495526642976,-3.559640417006443,-259.71121375163847,-137.91033086816776,-255.69952574183614,202000
102,-378.70097127216485,-135.83913535223869,-130.92224826640626,-228.89972971110205,-128.22521088066154,-228.33173858303223,204000
