,reward_0,reward_1,reward_2,reward_3,reward_4,reward_5,timestep
0,-466.3445793104068,-272.5454422204152,-524.3271618330682,-93.35964858965238,-196.8242735246007,-442.0238341217271,2000
1,-154.43052556818583,-380.8659600001597,-173.78220204946135,-404.74583553621255,-650.7300515999892,-329.0228893467021,4000
2,-399.85638316622925,-332.8489158421023,-329.6962911717177,-138.30009439385185,-338.965523745714,-69.50347759089429,6000
3,-419.97025884877036,-478.6423367527838,-361.07782785182405,-476.4203185028017,-46.83139422554329,-600.2561931618632,8000
4,-219.07053672016048,-548.9284570841508,-529.9931782779381,-426.67578847217146,-468.5898851656822,-471.51784282914406,10000
5,-292.95445004730743,-145.59550121956133,-546.3066371203467,-145.82910971600634,-160.007581325349,-416.0050086738866,12000
6,-682.3261652359988,-49.02396515998376,-182.19265688759202,-595.8386228567616,-533.5707170618472,-424.3457772329605,14000
7,-304.53819425659935,-214.9515804306215,-529.5853967568473,-315.9035159980375,-336.8165085213726,-300.7075158713186,16000
8,-176.73138768912625,-104.98247992197577,-13.176651704401934,-295.984307287447,-331.83756995861586,-188.20374834605377,18000
9,-139.09343058277244,-359.43529413287587,-218.83474263674276,-215.81617852684025,-147.94432843786194,-339.04062434970416,20000
10,-81.73893551310948,-285.04780618276726,-138.00228301359078,-216.34701687460984,-258.58989663164607,-173.9082486140352,22000
11,-152.324770595745,-219.41972419567412,-152.0568694374279,-165.14698375048212,-320.9816674301553,-193.0527515933892,24000
12,-160.12378413108453,-129.91348554537504,-200.73186842486064,-234.16103914448152,-202.057186738193,-157.49765505130858,26000
13,-132.81697616670084,-133.10664413176752,-278.16045045863723,-224.07244538252246,-503.80535953626924,-239.4542827354091,28000
14,-514.1449209356037,-622.1015033352061,-621.4716151386738,-284.9771533644771,-328.47935725924435,-446.5318529990551,30000
15,-382.64625523934734,-225.8263292491036,-272.07775012776597,-532.3541333796095,-406.5270375121543,-348.223382367092,32000
16,-431.93932983475315,-270.3032813685169,-157.64978723509466,-193.3409681343693,-217.6441517328687,-98.55205911477967,34000
17,-139.09759282045826,-186.92614244518956,-275.5575682979197,-202.59058761550057,-296.32161524327853,-176.3892955641469,36000
18,-303.4738470243251,-325.82475929620375,-121.73391872133806,-99.65788706413376,-76.73366570162084,-214.32842088693678,38000
19,-225.74015512589193,-199.17006799204444,-274.9425410405797,-296.6807100987632,-327.49786611065844,-278.960817002725,40000
20,-223.7922874843406,-219.75150955133913,-216.46790968367623,-223.46843349250457,-254.31041103343364,-184.06043047510974,42000
21,-82.78456347708419,-277.2840617482399,-124.85865265826145,-99.30994962714081,-120.20554951965373,-119.7019890997097,44000
22,-119.78920276476975,-181.6979701655266,-197.1346969857722,-130.46115642718135,-32.07968207243603,-167.38607979920454,46000
23,-145.375130132269,-236.360271399152,-190.52216070173492,-61.717912399233434,-197.71660232801236,-144.3351637945379,48000
24,-448.06872422543154,-62.04842598020822,-479.77296112876996,-252.41967577013153,-371.97903019360405,-208.81571891022622,50000
25,-323.109714582016,-218.5460068125435,-104.84191396996883,-472.83460064685346,-232.84579546091263,-265.50005721415516,52000
26,-201.82669783883512,-42.892062209803655,-139.62569218957145,-203.77471777187003,-287.3512521397387,-120.86519286393121,54000
27,-90.83642686323897,-167.60567477951346,-314.5129933870954,-284.93239310258656,-98.60186886134639,-15.320408050206252,56000
28,-313.8628921914668,-166.76163838076062,-242.4318905952171,-207.5486741163265,-144.0612683179749,-233.0292069932191,58000
29,-172.66056868162815,-94.18888195542507,-38.68861718732732,-252.30405179053656,-350.1932207231366,-259.1145614877649,60000
30,-153.55049383846313,67.95372022230944,-105.61450454900131,-97.15441046349562,-116.12148574009566,-57.20183985047455,62000
31,-260.39813666376807,-108.2479239691923,-73.75043111333969,-202.77361975138294,-282.3901611984222,-241.37792303215872,64000
32,-91.83081099986187,-201.3510547691782,-263.96698380694613,-7.479030037481008,1.0164926887870152,29.58801011324786,66000
33,-215.92127129095957,-129.40778318775887,-269.67003807339927,-102.46260025133337,-161.67214446623052,-206.1583866565442,68000
34,-97.029143217453,-67.70238520266155,-64.74122983451048,-43.56724130318347,-5.566874195876521,-2.110211835311175,70000
35,-132.42447394712212,-86.32784496051158,-44.20370566711554,-87.89321931748923,-130.78539101747498,-29.82182083623622,72000
36,-161.4881470855765,-39.71806911031757,-99.03444351757024,-137.34216512979128,-54.1831095286355,-137.72601837213995,78000
37,-238.02776488472972,-145.55670478529373,-147.1179044000627,-219.76451719664658,-285.2153112701963,-112.31742917627113,80000
38,-33.544566185617356,5.144327783821213,-143.64575524106021,-70.09065684875824,-81.78882081532842,-10.840844705124068,82000
39,-176.94593098774493,16.599503073666757,18.216210816051312,31.782527986475323,-217.22870401336482,-140.86460390680736,84000
40,-124.33774891435668,33.79589542905719,-78.8921730360967,-68.96088786493318,-22.69786504764383,-21.379511033453404,86000
41,-138.51818598607505,1.58887764892247,-146.6214273860042,-17.44341920637931,-36.745989725116374,-114.14114053888234,88000
42,-9.816879633519017,10.72659580574867,-0.07195398996414365,-130.85352970159215,1.6869311986908657,-16.262170749293595,90000
43,-18.548213493486777,26.84359395283985,32.601360948076724,-5.502094011604683,-43.03399089673027,-42.181808853948546,92000
44,14.244337337328977,73.2242042801415,-13.299433633875644,-89.0850122474528,-21.63493082581334,-136.84651425555754,94000
45,-46.112501271894544,-86.1156929540576,-38.49359192856228,-2.488147925911403,-28.5798151637341,-51.200742436317086,96000
46,-145.6435017369785,-174.50685681731525,-89.21584525925698,-3.044104454421889,-91.01786778151191,31.835891100487995,98000
47,-24.929799516422523,-40.78978901868131,-52.50283702530753,-25.539562226791155,-31.436625803353923,-55.6018009457651,100000
48,-76.7815683080184,-158.50299014758664,-16.22007604320605,-85.58685780848232,-162.0076726649091,-44.44673599857751,102000
49,-45.52451458363069,-4.553403781014651,66.16285830097554,13.662679786190408,-92.45802900951406,4.174317235620135,104000
50,-74.62244245081557,-2.30828021555606,33.59449789207751,-26.82101080566175,35.08816036536738,-35.26644447528433,106000
51,50.47971452521117,-216.19587310141958,-25.107757033989586,-204.48834008795762,-14.54124805470176,-2.2231104588600172,108000
52,-27.908824742925074,-166.25832791628682,-23.5024641374503,21.27383948438002,-24.114506776520905,-14.135966950808632,110000
