,reward_0,reward_1,reward_2,reward_3,reward_4,reward_5,timestep
0,-355.98472730939216,-179.7872685098737,-395.84118949296317,-341.5904460104399,-188.57443247720738,-320.1027161052447,2000
1,-163.37398809152916,-210.18987954213986,-386.931206964038,-133.64918271777356,-394.48534629604234,-504.70416988118257,4000
2,-239.4069952789555,-442.9782567751341,-130.97836783706768,-269.69053568414506,-227.04862824005426,-478.11376490476715,6000
3,-45.1431189747378,-373.14506530174253,-257.7864885763854,-352.6792344723368,-158.1859679893618,-361.35593809802566,8000
4,-386.26104815877187,-549.7637406521474,-446.66060756402555,-169.7259535677231,-550.1088250948242,-518.8428660838229,10000
5,-176.20376878308815,-182.28261859060086,-168.57855736590489,-422.44261028204755,-267.48631718247395,-210.67334385193345,12000
6,-399.34841322460875,-351.2695783009342,-284.8899064265472,-335.15927636537174,-451.19951156043334,-161.73743349905848,14000
7,-292.2601657730431,-282.54625758125877,-80.9818982930256,-300.94526961433064,-617.9208504228335,-166.14621714766503,16000
8,-250.89874291156707,-180.44556827400692,-85.36146823959783,-95.4082745517444,-276.6274550235655,-192.6697127219238,20000
9,-98.72788189656022,-177.9192027993496,-153.510613502019,-325.35339477570926,-279.058390943959,-245.10441643646237,22000
10,-157.09866785457356,-146.9976352026988,-85.47014180588141,-138.7963514086246,-61.35614479441236,-200.61535511168069,24000
11,-121.90872454005921,-169.26282436543545,-374.25556019141095,-204.53367554375063,-188.2840656850051,-56.00128285876654,26000
12,-120.67643764144917,-389.09237348626533,-311.5830675328375,-447.0691287728833,-359.1132092901161,-189.16676102287707,28000
13,-393.82793547761577,-216.59798401234025,-310.61260209453735,-423.36520901143723,-562.3653238724919,-832.7106341600569,30000
14,-280.71123816598083,-82.17978703863565,-278.3096236867582,-84.61711263181094,-287.61685131758594,-156.27995948149075,32000
15,-332.6050773739976,-456.9645440002204,-278.457482679582,-420.14206323627195,-386.8622194923927,-360.6643091296676,34000
16,-162.56563166454617,-243.66589169541857,-302.7970475940558,-192.8044703159698,-248.8793344731816,-433.82170935058946,36000
17,-88.72689200459236,-254.94150177664955,-232.23446070790936,-257.32823575209136,-200.80912500670826,-187.41314418649193,38000
18,-188.56939463130752,-170.7918782383254,-109.01014656560884,-105.97967199597656,-182.44204867385014,-193.77126304475377,40000
19,-62.407208149878855,-171.92032186331548,-42.945839034920425,-163.57885905115694,-80.62193666974491,-185.61828874854712,42000
20,-147.46497265519537,-59.83857207349955,-88.71063004251775,-25.5104749661146,-117.68907574164194,-42.42426157093264,44000
21,-40.07735763067778,-20.62684973094781,-72.4288323861885,-38.03752182818195,-111.34584908476569,-96.43680218733483,46000
22,-222.988739690124,-254.03794929022328,-159.02647921701146,-265.18874464902603,-67.5719781801764,-177.77127983414528,48000
23,-190.15263764435176,-225.73073562489708,-229.97058417162253,-236.20563202817257,-237.12366877923714,-260.9030181231162,50000
24,-283.4309363192731,-399.52690357289947,-362.6669414292231,-219.33193360128493,-229.3885753829114,-190.1784125894093,52000
