,reward_0,reward_1,reward_2,reward_3,reward_4,reward_5,timestep
0,-495.2885362420692,-478.51934113041324,-152.54203625974534,-339.71320335313703,-126.42987569991047,-489.36474782974403,2000
1,-413.2045668427379,-219.81341229908318,-281.03181801711435,-482.90160184128,-275.5599063117795,-717.9670895171753,4000
2,-366.2774459889561,-440.75303405835393,-422.2092469916872,-207.27731790017904,-263.3417700308859,-91.81481119915938,6000
3,-414.1547249352672,-387.23740717119733,-538.4263228497728,-488.99123377930385,-471.4796791861957,-502.0496548606593,8000
4,-378.28694599734297,-484.0872530529949,-531.0318509571524,-487.4394652310897,-480.66847992744033,-454.96849279025923,10000
5,-252.92120942895968,-185.96102702825942,-658.404555301667,-315.47605997866293,-354.5711919158316,-477.2812663076018,12000
6,-706.480145149614,-588.2489810555846,-476.55683846038806,-255.37694686395966,-374.32985212504536,-168.64219719526895,14000
7,-536.6113723088761,-780.029394776164,-485.82126760706086,-810.8183523329151,-704.6091799203388,-496.15186679429013,16000
8,-747.4160315938266,-506.8650499558182,-614.8237331920951,-564.0917101205843,-560.0001999528122,-664.1439021417781,18000
9,-632.2904123820085,-746.0549033608174,-655.9657526920802,-573.3382642925492,-461.8139901728719,-894.3570256949594,20000
10,-512.6740224854163,-842.7140064480994,-855.4215789824596,-557.9856011039908,-511.5904658733549,-582.9577992417587,22000
11,-375.28402662797714,-570.2128201649134,-609.775863705478,-342.10381087282326,-492.1392760754156,-378.18442461257183,24000
12,-353.5015060883859,-327.3708863267517,-270.4753854601916,-305.511213492027,-460.80878191196496,-205.07381951457148,26000
13,-178.58295272561423,-203.50594724028713,-391.7677043332969,-491.7802117020105,-329.1210592917351,-286.99235100891985,28000
14,-148.97823282286208,-243.7339967038996,-273.05856925345375,-271.72337161160146,-101.08420761998617,-248.16458058326754,30000
15,-181.2406823123746,-247.72337602469756,-218.85548745447835,-176.3254851289805,-226.53420798507545,-169.22386339620695,32000
16,-111.08702481556364,-255.19342397261863,-167.62841666777078,-207.82447199343352,-164.136997611776,-184.81281623385195,34000
