,reward_0,reward_1,reward_2,reward_3,reward_4,reward_5,timestep
119,-1496.1023100897653,-1406.8379070390679,-1431.6738800994867,-1264.479327874802,-1486.0507101189914,-1438.7031331232652,238000
120,-1401.485749932953,-1499.5468113529075,-1341.722172480704,-1296.5275633476836,-1320.1688688535735,-1535.6198775827365,240000
121,-1390.1009992494307,-1468.003508128369,-1386.3594287904077,-1355.0245388026929,-1440.1218718359144,-1554.5105181973122,242000
122,-1293.8721032894102,-1406.505433213652,-1458.6652292540266,-1575.293880631116,-1354.442054518298,-1375.4362183453998,244000
123,-1608.4640449789408,-1406.3643415877002,-1254.2873368887185,-1527.3277880131945,-1559.5632537610318,-1512.8457865200776,246000
124,-1343.949607297933,-1514.5613191077784,-1466.9260683504194,-1532.933644749383,-1553.9352353533436,-1366.5086064856928,248000
125,-1463.232978089061,-1439.8495017141497,-1362.9073091144705,-1380.709344449941,-1491.8849923824066,-1338.5777358255766,250000
126,-1188.6635667481517,-1389.6355583333805,-1567.9845161895093,-1311.584831226639,-1570.2180001622132,-1536.4451644550254,252000
127,-1263.0538264523793,-1214.6092696716569,-1356.1488237842411,-1222.0508088353884,-1519.1861489831751,-1245.9098055460931,254000
128,-1368.9739047939079,-1492.3421869826338,-1507.7915992019941,-1456.9021814239748,-1320.654321705248,-1260.0480290139878,256000
129,-1207.0908262052824,-1230.2099719651371,-1454.6327507227645,-1481.5885049555438,-1544.3910391246948,-1419.9212333438343,258000
130,-1388.5739906466524,-1535.8673033852697,-1257.4112988729812,-1526.0536745029463,-1243.7277931788396,-1084.9221175637163,260000
131,-1370.0905481616267,-1364.4528679521648,-1333.4618722532973,-1450.796000339118,-1426.8747066042793,-1337.0015809766992,262000
132,-1485.8380565870427,-1516.1690635214911,-1398.0533656682908,-1384.6245661454636,-1344.57664325956,-1331.539552627722,264000
133,-1463.9701404469013,-1327.8521917749401,-1526.6445865136975,-1326.183727581278,-1418.0769201987,-1400.5640805913995,266000
134,-1310.8621176933464,-1301.8293343042255,-1242.4019491580113,-1494.1757948303698,-1388.7091543951058,-1490.9785862072508,268000
135,-1390.46245610078,-1534.2825206000375,-1502.789093297637,-1527.822633167277,-1537.2149571354107,-1397.1220400291184,270000
136,-1253.7416917375788,-1503.432963234927,-1538.8209779937636,-1365.933377665674,-1352.4231222544286,-1004.8082351227679,272000
137,-1419.1846204080462,-1485.5296142949974,-1381.3894223056823,-1263.2792583171097,-1225.1319131138184,-1222.5037196733397,274000
138,-1218.5515345574997,-1250.1437570335117,-1372.4601539099556,-1101.4775910084934,-1432.9144201952895,-1526.2930892127717,276000
139,-1178.8292057389021,-1143.6123316586886,-1336.4164823973738,-1234.4421553886536,-1383.1608447939727,-1223.686198785395,278000
140,-1248.7685569328153,-1385.2450327516758,-1437.1383119109187,-1227.1670711670613,-1240.88154351308,-1520.9506699729302,280000
141,-1097.3687629780948,-1344.6580404200508,-1415.752710110079,-1489.3012483271334,-1228.4715002775429,-1512.6631135211799,282000
142,-1232.5700927755327,-1243.9901850196707,-1495.66849077502,-1378.416126033636,-1195.836791322323,-1125.4605350137228,284000
143,-1322.735415852314,-1235.4918243936231,-1287.934772560427,-1251.1341300456515,-1537.3141825132802,-1276.9118411882505,286000
144,-1458.0471709413246,-1033.025573310968,-1342.1473185963707,-1212.7832604876967,-1371.2190954245957,-891.339988264919,288000
145,-1392.692515600026,-990.7746864005599,-958.3186866394233,-948.5123776060254,-1314.0346788233007,-998.5301821344957,290000
146,-1231.139134689357,-1222.7769925094196,-1128.184486568687,-1458.7554803774592,-1381.890196170802,-1342.929695312393,292000
147,-971.3673808451266,-1504.7481716914535,-1398.8228271526016,-1095.8358757591714,-1283.4139077193327,-1373.2855146721977,294000
148,-1072.312002244499,-1274.8372304670388,-1135.6402383902075,-1386.6544582585218,-957.7850252203374,-1353.7744688533808,296000
149,-1445.4252429219625,-1298.5848085506468,-1420.5480250329263,-1232.016810034775,-1531.9733298372355,-1274.5556860717597,298000
150,-1352.6442944265023,-1452.276920619427,-1343.5203476186816,-1093.1777904883502,-1372.1804221136047,-1371.5335829921971,300000
151,-1330.1054726371651,-958.0929524065875,-1337.730036129394,-1361.1186430706146,-1480.005720156357,-922.5827660711843,302000
152,-1065.06618115642,-899.5203522667534,-1250.787226944209,-1257.9920881817152,-1034.811255714719,-1511.7900165911442,304000
153,-1013.6801626681731,-1107.1303616237492,-1212.8577811986104,-1075.9018072018546,-1124.8565330220072,-1047.8325516471355,306000
154,-1487.6572470447156,-1228.6274370015765,-953.260687340432,-643.5195417370437,-1349.5606738859074,-963.7125928489081,308000
155,-1198.134611776757,-1281.2118261500214,-1145.036450832038,-1519.9068218016898,-1262.824755772695,-1432.414067649285,310000
156,-1359.3375382507666,-1199.6494157742673,-1270.1884182634521,-1073.0220147792368,-1118.877829940939,-1093.6914179641087,312000
157,-916.3130920928638,-1541.646920320452,-686.7027701019707,-967.7600659592705,-1300.059272784929,-1256.0409316313608,314000
158,-784.0709647739009,-1131.9363302920146,-1044.1793160663206,-1168.7073813157658,-935.8085224806913,-1367.2614031701778,316000
159,-1265.1583730382843,-1274.3470183566512,-1168.2825982768773,-886.5879855947366,-1410.99878050615,-519.1303910688059,318000
160,-976.4770942443121,-1384.184605936455,-1323.8945488798017,-517.1601240159393,-769.3921347032367,-1271.4395522803175,320000
161,-1252.848217077645,-1004.7349274048412,-1345.4113438311053,-929.0245957926592,-1256.3532382990447,-1507.831258463501,322000
162,-1431.0572550253357,-1076.1836466577179,-1143.163022731862,-941.7018152411083,-950.5391372881581,-1053.3849045633985,324000
163,-965.0318322560744,-766.1869006529346,-954.9610953632293,-1018.4743240311042,-656.1321943203689,-1075.9535603752788,326000
164,-801.330526993312,-1122.2983196761054,-1131.0884207509673,-796.030132480374,-1163.3887792757987,-727.3982203092729,328000
165,-799.0554878495007,-793.6681101953179,-950.481277414388,-1029.4585058043683,-400.1166133767761,-784.4929365852676,330000
166,-761.9562824229687,-1214.917024006514,-657.0578367353123,-789.7186359853124,-959.9156542015324,-658.9559008150784,332000
167,-1404.7272232688863,-703.4748575656201,-982.8001941712901,-1129.0547474585394,-1390.957244165746,-413.1565682642337,334000
168,-1162.1709793120326,-1470.5849807134034,-1099.115977152257,-254.60900089751058,-1522.6976408283253,-901.6366164214458,336000
169,-1447.9217578100645,-1035.79022765897,-958.1955421531177,-935.5378998290914,-1461.427642176355,-1353.253184701549,338000
170,-1089.9999662010769,-969.4838834711733,-1440.05269069514,-850.4243105346392,-805.0547966521488,-1374.0202540025598,340000
171,-1078.0520106700137,-1109.4798953887532,-929.4861499113058,-1218.3120891449357,-1377.4618766257747,-802.0261346118344,342000
172,-399.74845230891214,-925.3173350521826,-299.7062306493972,-1293.7896794248993,-964.6734875618297,-1138.0879968432885,344000
173,-947.7014609372707,-1043.0971607293116,-1219.7733003636672,-271.6828908170699,-807.1352097987542,-1438.6382693031228,346000
174,-453.277673326266,-1267.5373947096925,-1074.2946835577147,-1087.8985575984645,-752.7699419041627,-1287.5346579276352,348000
175,-403.70208449414116,-265.1279534623991,-862.063743330303,-1251.324421521495,-1062.4914571339484,-784.1501667396261,350000
176,-1252.3466250211918,-265.68669534521496,-133.31693831688906,-469.6509068820906,-271.4677977468461,-1388.14755354004,352000
177,-597.3793123316251,-135.64558634563653,-536.7028905286219,-134.97836430470778,-136.3860240715006,-1228.2226206773885,354000
178,-264.5305946866229,-549.83534081669,-764.3368373266779,-530.980445000055,-534.20648494829,-263.3872861208286,356000
179,-372.70494646720226,-270.44552034737796,-262.78423253438456,-396.5918951859483,-265.12179796873346,-653.5515537469132,358000
180,-133.37188633531937,-658.4034634120075,-131.70209657793626,-288.04646307066105,-132.80591625584037,-132.03764994700578,360000
181,-982.0025938547642,-450.8770315785927,-137.07713018757755,-670.167356697588,-131.91106296295592,-286.71762870274847,362000
182,-271.6721543309304,-398.88550720919756,-139.48606369425468,-278.9340462522448,-135.1601547786776,-271.93414944027586,364000
183,-133.05930330677123,-130.0599606061363,-776.2517299318334,-126.42384356491702,-132.76840197319487,-5.427136705423333,366000
184,-491.26660313595016,-776.4495374003149,-3.7091357327980132,-526.6694805444693,-418.2315115225377,-135.24333022729235,368000
185,-382.8081491612834,-5.8775467606158065,-510.12580886301697,-1432.976713403592,-511.4649840872339,-134.31337154573546,370000
186,-1280.7748000395386,-668.9185655978978,-265.653405492585,-1230.7316293572358,-765.8404353608979,-292.6815800250426,372000
187,-559.5757419636207,-132.67624550679585,-134.6716000408827,-134.9996476844441,-133.72276633642545,-463.34580284612383,374000
188,-4.950107028518659,-5.105095373722194,-266.9170931736067,-135.62981215409567,-533.58343217733,-924.8816955699036,376000
189,-412.0661889548185,-525.7247764717736,-135.78208947714177,-3.0109166093031225,-7.008822702584318,-124.77352833526012,378000
190,-135.01656678837912,-371.3502662898629,-784.6796357149196,-3.510950556449058,-272.4579896821381,-128.70750607714155,380000
191,-383.6738125278152,-271.18032612830376,-118.5872503961526,-265.7703903248631,-386.4242127457024,-251.8540011733578,382000
192,-132.6106353053174,-132.6675878307558,-268.94258384593417,-130.44673786336668,-265.5238719672471,-3.2070348039609935,384000
193,-136.40900127975445,-412.2078236102128,-124.47349621303611,-119.18686749796292,-133.5161951922404,-266.55776888185966,386000
194,-131.99550506777678,-3.377774225140938,-139.87141553338347,-263.66170888373125,-135.13725217969326,-133.4380996861725,388000
195,-131.3821615048778,-283.02115249842734,-355.779660293152,-133.75797823661958,-131.42316966873472,-135.21849040584755,390000
196,-4.9306958952609445,-5.413375554242662,-8.887791887206657,-380.6985779257745,-135.11804585844874,-5.417076726200146,392000
197,-394.960724423726,-137.25227722211423,-421.81649471084853,-523.3598312202998,-144.60352699867946,-387.36765477072714,394000
198,-650.6346863528042,-129.3450456677655,-273.51332546243225,-135.26979948444074,-393.90335727173965,-5.570706026723047,396000
199,-951.4734253102913,-270.88570859473305,-3.8096921759493414,-130.41848165120288,-137.13889821559633,-285.8056453637711,398000
200,-132.76634375954498,-358.49361599179707,-1036.1683340302457,-1096.4915806323206,-299.1006074117736,-127.71057599557098,400000
201,-5.396957322691709,-1184.1836166384596,-3.29310763850535,-129.34154262068927,-767.5857471540149,-1157.1749184191726,402000
202,-263.37206027469546,-118.83411885833033,-376.5028391985697,-394.802306556526,-2.373106768303965,-133.54816324228176,404000
203,-277.21684068113484,-117.93207054972048,-267.34229366077454,-263.3004157410135,-262.24638287027256,-132.77942949262504,406000
204,-132.35036402152775,-257.6586316084997,-979.9121644026668,-1084.170759460941,-266.8150272457448,-288.9722986647545,408000
205,-262.6269800256903,-252.58192838250616,-130.15422887941764,-131.8026540699527,-255.560286537661,-671.3905649353957,410000
206,-123.07076740468524,-134.14969042988128,-132.87662437737848,-489.55831305236705,-130.28380100429465,-122.5877505848558,412000
207,-255.7252072821421,-131.13572046601232,-363.803589653958,-130.01800920020597,-396.69514368825014,-537.50424714703,414000
208,-298.9060514798617,-117.73053577398818,-2.6821958840056226,-133.89509510499147,-137.65983572905762,-2.3889209264904245,416000
209,-294.032153480752,-282.6899844278355,-130.84760200083744,-132.43567628524784,-135.34000259636863,-265.85935372301464,418000
210,-126.11567857770385,-344.52192552812863,-138.33595283626033,-262.81906938195596,-129.09704652991334,-2.1680541934141693,420000
211,-130.7255010740553,-6.321544572236236,-259.867534648812,-580.0243907023831,-271.36737863855893,-5.427948691948844,422000
212,-127.67108538157323,-129.26884170906848,-133.04960136595727,-666.0623764195836,-391.79842553437487,-130.84491486549507,424000
213,-329.3881440890105,-285.420831363244,-5.936200459469244,-490.47934568488677,-537.9172725442245,-386.1920724885063,426000
214,-275.2910921784157,-132.5941149492102,-950.7813853992161,-392.0385983623215,-256.68319568311216,-387.0747489769175,428000
215,-266.786203390372,-128.30310258041516,-131.63196158895994,-129.35433686038493,-3.1746967671566786,-136.31624314879377,430000
216,-268.06057152385273,-263.9907354801016,-517.3710637465683,-4.80596282431021,-134.32926898632044,-519.8800975985743,432000
217,-143.75285654553568,-526.2503795521457,-128.92493818196468,-262.20638157851795,-1002.8718518671873,-662.9694403113093,434000
218,-235.05583018078002,-128.90307442116114,-402.42106648233886,-131.09928407938946,-127.69812885806336,-131.95935767978307,436000
219,-4.116934242873161,-388.32744594951595,-276.1459505882689,-261.5000413088803,-130.0484403910599,-262.86280663676314,438000
220,-2.6329826663385063,-3.524415006244627,-266.0842344651392,-124.3076253774906,-3.1328587322852983,-255.93850912817433,440000
221,-1281.7564933296192,-264.6980894231622,-1371.6506469688027,-1262.4773248856097,-135.39853233197115,-3.3873244022281357,442000
222,-3.612857352747056,-129.2663257050814,-135.55970793850562,-1363.3972767447283,-135.5158508066132,-132.03595691236603,444000
