,reward_0,reward_1,reward_2,reward_3,reward_4,reward_5,timestep
225,29.0,12.0,14.0,10.0,19.0,10.0,45200
226,14.0,13.0,11.0,33.0,11.0,9.0,45400
227,26.0,16.0,10.0,14.0,14.0,9.0,45600
228,9.0,12.0,9.0,10.0,10.0,21.0,45800
229,12.0,14.0,18.0,16.0,11.0,12.0,46000
230,14.0,10.0,13.0,25.0,17.0,9.0,46200
231,33.0,21.0,35.0,12.0,22.0,14.0,46400
232,14.0,11.0,21.0,15.0,23.0,18.0,46600
233,16.0,12.0,11.0,10.0,16.0,9.0,46800
234,12.0,18.0,12.0,8.0,22.0,10.0,47000
235,22.0,12.0,17.0,13.0,16.0,17.0,47200
236,28.0,18.0,13.0,19.0,17.0,13.0,47400
237,15.0,10.0,12.0,17.0,9.0,12.0,47600
238,9.0,11.0,9.0,17.0,12.0,14.0,47800
239,11.0,18.0,15.0,17.0,12.0,20.0,48000
240,16.0,10.0,15.0,13.0,12.0,10.0,48200
241,17.0,13.0,9.0,8.0,12.0,14.0,48400
242,12.0,12.0,15.0,18.0,11.0,19.0,48600
243,18.0,15.0,11.0,15.0,14.0,17.0,48800
244,9.0,16.0,9.0,10.0,10.0,10.0,49000
245,10.0,12.0,73.0,14.0,9.0,11.0,49200
246,15.0,20.0,11.0,10.0,16.0,14.0,49400
247,14.0,20.0,12.0,9.0,12.0,13.0,49600
248,12.0,12.0,20.0,19.0,9.0,16.0,49800
249,14.0,15.0,14.0,13.0,10.0,34.0,50000
250,12.0,12.0,16.0,11.0,9.0,14.0,50200
251,11.0,14.0,15.0,18.0,9.0,10.0,50400
252,11.0,14.0,19.0,18.0,13.0,10.0,50600
253,16.0,16.0,11.0,11.0,12.0,15.0,50800
254,9.0,13.0,10.0,12.0,18.0,10.0,51000
255,11.0,10.0,16.0,10.0,20.0,15.0,51200
256,27.0,8.0,12.0,8.0,19.0,13.0,51400
257,16.0,9.0,9.0,15.0,8.0,9.0,51600
258,14.0,10.0,10.0,8.0,15.0,20.0,51800
259,12.0,14.0,14.0,16.0,11.0,12.0,52000
260,17.0,12.0,21.0,11.0,10.0,23.0,52200
261,9.0,10.0,18.0,14.0,17.0,15.0,52400
262,28.0,13.0,13.0,12.0,9.0,10.0,52600
263,26.0,18.0,14.0,13.0,13.0,15.0,52800
264,17.0,12.0,17.0,12.0,15.0,23.0,53000
265,12.0,10.0,12.0,22.0,13.0,11.0,53200
266,19.0,15.0,11.0,12.0,17.0,17.0,53400
267,12.0,16.0,12.0,15.0,8.0,12.0,53600
268,11.0,18.0,16.0,19.0,13.0,18.0,53800
269,10.0,11.0,10.0,10.0,11.0,19.0,54000
270,10.0,10.0,16.0,12.0,14.0,15.0,54200
271,11.0,10.0,11.0,21.0,15.0,9.0,54400
272,11.0,14.0,11.0,24.0,11.0,17.0,54600
273,11.0,11.0,14.0,33.0,21.0,12.0,54800
274,23.0,14.0,14.0,11.0,14.0,8.0,55000
275,15.0,28.0,17.0,9.0,19.0,12.0,55200
276,12.0,10.0,13.0,16.0,14.0,14.0,55400
277,11.0,9.0,11.0,9.0,11.0,13.0,55600
278,9.0,10.0,13.0,20.0,25.0,21.0,55800
279,11.0,10.0,13.0,23.0,15.0,12.0,56000
280,10.0,18.0,15.0,11.0,16.0,23.0,56200
281,26.0,23.0,20.0,10.0,13.0,14.0,56400
282,18.0,14.0,21.0,12.0,10.0,25.0,56600
283,13.0,14.0,14.0,19.0,17.0,22.0,56800
284,10.0,10.0,9.0,13.0,24.0,11.0,57000
285,11.0,15.0,28.0,22.0,13.0,17.0,57200
286,12.0,18.0,10.0,10.0,18.0,8.0,57400
287,18.0,10.0,22.0,11.0,27.0,14.0,57600
288,13.0,16.0,15.0,9.0,26.0,12.0,57800
