,reward_0,reward_1,reward_2,reward_3,reward_4,reward_5,timestep
148,-71.0,-70.0,-63.0,-70.0,-63.0,-62.0,304000
149,-88.0,-157.0,-61.0,-70.0,-87.0,-82.0,306000
150,-69.0,-70.0,-72.0,-118.0,-73.0,-73.0,308000
151,-70.0,-89.0,-70.0,-74.0,-70.0,-70.0,310000
152,-79.0,-71.0,-75.0,-72.0,-74.0,-91.0,312000
153,-107.0,-88.0,-92.0,-91.0,-78.0,-70.0,314000
154,-148.0,-72.0,-62.0,-79.0,-115.0,-69.0,316000
155,-62.0,-75.0,-78.0,-73.0,-69.0,-69.0,318000
156,-70.0,-92.0,-73.0,-73.0,-63.0,-62.0,320000
157,-81.0,-70.0,-69.0,-74.0,-88.0,-129.0,322000
158,-93.0,-82.0,-70.0,-71.0,-79.0,-70.0,324000
159,-70.0,-61.0,-76.0,-73.0,-88.0,-63.0,326000
160,-85.0,-71.0,-77.0,-93.0,-132.0,-70.0,328000
161,-76.0,-63.0,-189.0,-78.0,-98.0,-88.0,330000
162,-143.0,-79.0,-72.0,-68.0,-73.0,-63.0,332000
163,-106.0,-118.0,-71.0,-89.0,-97.0,-72.0,334000
164,-62.0,-68.0,-76.0,-62.0,-69.0,-70.0,336000
165,-71.0,-71.0,-69.0,-70.0,-71.0,-70.0,338000
166,-71.0,-75.0,-62.0,-104.0,-71.0,-82.0,340000
167,-84.0,-88.0,-71.0,-70.0,-70.0,-69.0,342000
168,-70.0,-99.0,-74.0,-63.0,-71.0,-62.0,344000
169,-80.0,-95.0,-61.0,-70.0,-75.0,-78.0,346000
170,-73.0,-63.0,-75.0,-62.0,-63.0,-74.0,348000
171,-88.0,-193.0,-97.0,-89.0,-86.0,-85.0,350000
172,-97.0,-82.0,-73.0,-77.0,-74.0,-95.0,352000
173,-97.0,-94.0,-75.0,-70.0,-70.0,-97.0,354000
174,-96.0,-142.0,-93.0,-92.0,-117.0,-74.0,356000
175,-202.0,-106.0,-91.0,-158.0,-63.0,-75.0,358000
176,-100.0,-81.0,-70.0,-70.0,-95.0,-163.0,360000
177,-72.0,-93.0,-63.0,-62.0,-61.0,-86.0,362000
178,-87.0,-69.0,-69.0,-63.0,-72.0,-90.0,364000
179,-71.0,-62.0,-63.0,-83.0,-80.0,-75.0,366000
180,-71.0,-62.0,-70.0,-70.0,-70.0,-92.0,368000
181,-83.0,-166.0,-85.0,-63.0,-75.0,-74.0,370000
182,-74.0,-62.0,-86.0,-69.0,-62.0,-143.0,372000
183,-74.0,-86.0,-93.0,-75.0,-108.0,-71.0,374000
184,-78.0,-172.0,-63.0,-75.0,-70.0,-63.0,376000
185,-78.0,-94.0,-70.0,-71.0,-78.0,-82.0,378000
186,-63.0,-63.0,-63.0,-62.0,-82.0,-94.0,380000
187,-70.0,-92.0,-71.0,-79.0,-62.0,-82.0,382000
188,-62.0,-62.0,-77.0,-71.0,-93.0,-70.0,384000
189,-84.0,-71.0,-71.0,-75.0,-73.0,-70.0,386000
190,-70.0,-70.0,-69.0,-80.0,-63.0,-79.0,388000
191,-69.0,-78.0,-195.0,-84.0,-79.0,-134.0,390000
192,-91.0,-177.0,-85.0,-93.0,-71.0,-70.0,392000
193,-104.0,-90.0,-63.0,-63.0,-70.0,-135.0,394000
194,-98.0,-89.0,-81.0,-89.0,-62.0,-75.0,396000
195,-62.0,-63.0,-70.0,-88.0,-71.0,-107.0,398000
196,-71.0,-71.0,-63.0,-70.0,-80.0,-71.0,400000
197,-70.0,-73.0,-69.0,-92.0,-63.0,-73.0,402000
198,-71.0,-63.0,-63.0,-64.0,-133.0,-79.0,404000
199,-63.0,-74.0,-70.0,-71.0,-71.0,-92.0,406000
200,-71.0,-76.0,-73.0,-70.0,-81.0,-63.0,408000
201,-70.0,-70.0,-74.0,-76.0,-70.0,-88.0,410000
202,-61.0,-70.0,-62.0,-76.0,-71.0,-91.0,412000
203,-128.0,-62.0,-85.0,-70.0,-63.0,-69.0,414000
204,-62.0,-70.0,-70.0,-71.0,-95.0,-84.0,416000
205,-83.0,-71.0,-71.0,-75.0,-64.0,-71.0,418000
206,-99.0,-79.0,-76.0,-62.0,-71.0,-80.0,420000
207,-63.0,-80.0,-71.0,-63.0,-75.0,-71.0,422000
208,-62.0,-70.0,-72.0,-87.0,-94.0,-75.0,424000
209,-93.0,-70.0,-70.0,-70.0,-62.0,-79.0,428000
210,-88.0,-84.0,-70.0,-85.0,-75.0,-70.0,430000
211,-62.0,-164.0,-83.0,-79.0,-63.0,-70.0,432000
212,-87.0,-87.0,-63.0,-85.0,-71.0,-92.0,434000
213,-85.0,-70.0,-71.0,-61.0,-75.0,-71.0,436000
214,-108.0,-85.0,-95.0,-97.0,-63.0,-71.0,438000
215,-62.0,-74.0,-64.0,-126.0,-69.0,-70.0,440000
216,-71.0,-63.0,-127.0,-72.0,-115.0,-72.0,442000
217,-70.0,-70.0,-78.0,-82.0,-82.0,-70.0,444000
218,-79.0,-63.0,-82.0,-70.0,-61.0,-63.0,446000
219,-62.0,-94.0,-63.0,-94.0,-64.0,-70.0,448000
220,-71.0,-71.0,-97.0,-123.0,-84.0,-75.0,450000
221,-62.0,-86.0,-83.0,-94.0,-500.0,-147.0,452000
222,-75.0,-70.0,-69.0,-70.0,-70.0,-97.0,454000
223,-82.0,-69.0,-88.0,-70.0,-70.0,-70.0,456000
224,-109.0,-62.0,-92.0,-63.0,-63.0,-64.0,458000
225,-86.0,-71.0,-71.0,-63.0,-62.0,-63.0,460000
226,-77.0,-91.0,-70.0,-82.0,-164.0,-77.0,462000
227,-77.0,-73.0,-91.0,-71.0,-81.0,-77.0,464000
228,-71.0,-71.0,-82.0,-93.0,-71.0,-62.0,466000
229,-71.0,-65.0,-64.0,-72.0,-77.0,-75.0,468000
230,-73.0,-76.0,-74.0,-72.0,-71.0,-63.0,470000
231,-88.0,-71.0,-64.0,-92.0,-70.0,-71.0,472000
232,-71.0,-64.0,-71.0,-63.0,-71.0,-84.0,474000
233,-63.0,-72.0,-89.0,-81.0,-90.0,-82.0,476000
234,-72.0,-64.0,-64.0,-64.0,-75.0,-75.0,478000
235,-71.0,-99.0,-65.0,-77.0,-76.0,-72.0,480000
236,-63.0,-88.0,-73.0,-93.0,-71.0,-71.0,482000
237,-93.0,-76.0,-70.0,-92.0,-80.0,-87.0,484000
238,-72.0,-83.0,-63.0,-82.0,-76.0,-80.0,486000
239,-71.0,-64.0,-70.0,-94.0,-78.0,-88.0,488000
240,-83.0,-84.0,-71.0,-63.0,-78.0,-71.0,490000
241,-87.0,-71.0,-76.0,-72.0,-63.0,-62.0,492000
242,-72.0,-274.0,-77.0,-70.0,-72.0,-83.0,494000
243,-94.0,-71.0,-70.0,-64.0,-71.0,-69.0,496000
244,-62.0,-95.0,-92.0,-71.0,-83.0,-71.0,498000
245,-63.0,-95.0,-71.0,-94.0,-63.0,-63.0,500000
246,-70.0,-64.0,-72.0,-70.0,-90.0,-70.0,502000
247,-88.0,-63.0,-84.0,-74.0,-71.0,-93.0,504000
248,-63.0,-86.0,-93.0,-71.0,-71.0,-84.0,506000
249,-71.0,-64.0,-85.0,-84.0,-97.0,-71.0,508000
250,-71.0,-82.0,-71.0,-63.0,-81.0,-72.0,512000
251,-63.0,-75.0,-81.0,-71.0,-73.0,-85.0,514000
252,-75.0,-95.0,-110.0,-63.0,-75.0,-63.0,516000
253,-73.0,-80.0,-62.0,-75.0,-96.0,-76.0,518000
254,-71.0,-63.0,-82.0,-63.0,-71.0,-71.0,520000
255,-83.0,-70.0,-80.0,-81.0,-78.0,-81.0,522000
256,-64.0,-96.0,-71.0,-71.0,-72.0,-145.0,524000
257,-73.0,-78.0,-74.0,-64.0,-74.0,-64.0,526000
258,-62.0,-92.0,-70.0,-62.0,-71.0,-63.0,528000
259,-63.0,-72.0,-78.0,-63.0,-89.0,-71.0,530000
260,-70.0,-71.0,-88.0,-63.0,-76.0,-122.0,532000
261,-63.0,-92.0,-70.0,-133.0,-70.0,-62.0,534000
262,-71.0,-63.0,-64.0,-83.0,-76.0,-77.0,536000
263,-70.0,-63.0,-71.0,-64.0,-71.0,-71.0,538000
264,-72.0,-88.0,-73.0,-63.0,-73.0,-72.0,540000
265,-71.0,-63.0,-64.0,-72.0,-84.0,-73.0,542000
266,-79.0,-71.0,-72.0,-74.0,-81.0,-75.0,544000
267,-93.0,-64.0,-74.0,-80.0,-99.0,-72.0,546000
268,-77.0,-64.0,-78.0,-63.0,-83.0,-64.0,548000
269,-71.0,-76.0,-83.0,-87.0,-63.0,-72.0,550000
270,-71.0,-72.0,-76.0,-76.0,-63.0,-82.0,552000
271,-81.0,-77.0,-63.0,-71.0,-72.0,-64.0,554000
272,-86.0,-63.0,-64.0,-75.0,-154.0,-81.0,556000
273,-81.0,-70.0,-62.0,-72.0,-63.0,-77.0,558000
274,-89.0,-173.0,-63.0,-71.0,-209.0,-83.0,560000
275,-67.0,-70.0,-72.0,-94.0,-71.0,-101.0,562000
276,-70.0,-82.0,-109.0,-93.0,-71.0,-62.0,564000
277,-103.0,-72.0,-70.0,-71.0,-63.0,-62.0,566000
278,-87.0,-70.0,-62.0,-71.0,-64.0,-71.0,568000
279,-98.0,-88.0,-70.0,-86.0,-93.0,-71.0,570000
280,-63.0,-149.0,-70.0,-70.0,-62.0,-70.0,572000
281,-70.0,-63.0,-62.0,-74.0,-62.0,-63.0,574000
282,-94.0,-76.0,-72.0,-62.0,-82.0,-203.0,576000
283,-70.0,-73.0,-197.0,-93.0,-63.0,-71.0,580000
284,-87.0,-63.0,-63.0,-94.0,-82.0,-63.0,582000
285,-98.0,-198.0,-62.0,-82.0,-83.0,-82.0,584000
286,-71.0,-74.0,-62.0,-111.0,-62.0,-62.0,586000
287,-62.0,-99.0,-71.0,-87.0,-139.0,-91.0,588000
288,-63.0,-77.0,-71.0,-95.0,-72.0,-70.0,590000
289,-106.0,-191.0,-85.0,-63.0,-91.0,-87.0,592000
290,-84.0,-89.0,-78.0,-70.0,-90.0,-84.0,594000
291,-79.0,-88.0,-63.0,-63.0,-70.0,-71.0,596000
292,-70.0,-500.0,-71.0,-70.0,-71.0,-70.0,598000
293,-63.0,-73.0,-63.0,-63.0,-93.0,-88.0,600000
294,-89.0,-62.0,-75.0,-146.0,-155.0,-69.0,602000
295,-70.0,-63.0,-70.0,-71.0,-62.0,-63.0,604000
296,-81.0,-70.0,-63.0,-75.0,-63.0,-62.0,606000
297,-70.0,-63.0,-74.0,-94.0,-63.0,-91.0,608000
298,-77.0,-99.0,-74.0,-82.0,-81.0,-82.0,610000
299,-242.0,-62.0,-74.0,-63.0,-64.0,-62.0,612000
300,-104.0,-70.0,-70.0,-70.0,-84.0,-71.0,614000
301,-70.0,-72.0,-72.0,-63.0,-92.0,-62.0,616000
302,-71.0,-167.0,-94.0,-70.0,-96.0,-138.0,618000
303,-82.0,-63.0,-70.0,-90.0,-84.0,-96.0,620000
304,-86.0,-84.0,-74.0,-93.0,-72.0,-70.0,622000
305,-84.0,-73.0,-69.0,-63.0,-71.0,-61.0,624000
306,-71.0,-72.0,-70.0,-72.0,-87.0,-62.0,626000
307,-71.0,-70.0,-70.0,-71.0,-96.0,-62.0,628000
308,-72.0,-70.0,-75.0,-90.0,-70.0,-71.0,630000
309,-75.0,-145.0,-71.0,-70.0,-70.0,-64.0,634000
310,-100.0,-80.0,-71.0,-84.0,-85.0,-71.0,636000
311,-64.0,-64.0,-70.0,-104.0,-174.0,-97.0,638000
312,-82.0,-70.0,-70.0,-195.0,-82.0,-92.0,640000
313,-77.0,-61.0,-64.0,-111.0,-70.0,-79.0,642000
314,-87.0,-71.0,-62.0,-63.0,-64.0,-81.0,644000
315,-72.0,-71.0,-84.0,-62.0,-71.0,-92.0,646000
316,-63.0,-82.0,-75.0,-64.0,-105.0,-72.0,648000
317,-63.0,-102.0,-72.0,-63.0,-70.0,-90.0,650000
318,-77.0,-70.0,-79.0,-64.0,-76.0,-70.0,652000
319,-87.0,-82.0,-71.0,-88.0,-70.0,-62.0,654000
320,-88.0,-85.0,-70.0,-63.0,-70.0,-95.0,656000
321,-94.0,-85.0,-71.0,-71.0,-61.0,-70.0,658000
322,-89.0,-97.0,-70.0,-87.0,-62.0,-103.0,660000
323,-70.0,-70.0,-88.0,-85.0,-160.0,-71.0,662000
324,-103.0,-71.0,-71.0,-73.0,-72.0,-77.0,664000
325,-86.0,-71.0,-70.0,-63.0,-71.0,-81.0,666000
326,-70.0,-74.0,-70.0,-93.0,-70.0,-70.0,668000
327,-70.0,-99.0,-82.0,-71.0,-69.0,-71.0,670000
328,-82.0,-148.0,-78.0,-147.0,-70.0,-63.0,672000
329,-82.0,-63.0,-70.0,-96.0,-87.0,-73.0,674000
330,-63.0,-62.0,-70.0,-70.0,-63.0,-73.0,676000
331,-113.0,-71.0,-70.0,-76.0,-161.0,-75.0,678000
332,-70.0,-70.0,-86.0,-82.0,-85.0,-71.0,680000
333,-71.0,-69.0,-65.0,-71.0,-71.0,-81.0,682000
334,-77.0,-70.0,-82.0,-110.0,-87.0,-98.0,684000
335,-79.0,-71.0,-70.0,-63.0,-75.0,-82.0,686000
336,-64.0,-124.0,-90.0,-71.0,-84.0,-83.0,688000
337,-85.0,-93.0,-75.0,-91.0,-70.0,-97.0,690000
338,-85.0,-70.0,-76.0,-70.0,-71.0,-62.0,692000
339,-70.0,-70.0,-94.0,-63.0,-70.0,-71.0,694000
340,-71.0,-89.0,-71.0,-63.0,-74.0,-70.0,696000
341,-72.0,-71.0,-62.0,-75.0,-75.0,-71.0,698000
342,-63.0,-71.0,-63.0,-88.0,-92.0,-63.0,700000
343,-71.0,-88.0,-77.0,-63.0,-63.0,-77.0,702000
344,-63.0,-69.0,-63.0,-70.0,-75.0,-70.0,704000
345,-74.0,-70.0,-83.0,-70.0,-71.0,-97.0,706000
346,-74.0,-91.0,-148.0,-63.0,-70.0,-62.0,708000
347,-71.0,-63.0,-63.0,-74.0,-63.0,-63.0,710000
348,-102.0,-70.0,-63.0,-70.0,-73.0,-70.0,712000
349,-87.0,-71.0,-71.0,-188.0,-95.0,-75.0,714000
350,-70.0,-62.0,-70.0,-62.0,-71.0,-88.0,716000
351,-71.0,-100.0,-62.0,-91.0,-70.0,-63.0,718000
352,-62.0,-88.0,-62.0,-93.0,-72.0,-62.0,720000
353,-82.0,-63.0,-70.0,-93.0,-75.0,-62.0,722000
354,-92.0,-69.0,-63.0,-70.0,-69.0,-76.0,724000
355,-75.0,-173.0,-63.0,-62.0,-62.0,-70.0,726000
356,-71.0,-84.0,-62.0,-94.0,-76.0,-106.0,728000
357,-74.0,-87.0,-126.0,-130.0,-70.0,-63.0,730000
358,-75.0,-88.0,-79.0,-92.0,-102.0,-62.0,732000
359,-71.0,-70.0,-89.0,-136.0,-92.0,-75.0,734000
360,-88.0,-138.0,-70.0,-70.0,-70.0,-69.0,736000
361,-61.0,-89.0,-70.0,-71.0,-71.0,-70.0,738000
362,-134.0,-73.0,-76.0,-74.0,-81.0,-63.0,740000
363,-70.0,-75.0,-62.0,-77.0,-69.0,-70.0,742000
364,-86.0,-79.0,-94.0,-81.0,-70.0,-74.0,744000
365,-70.0,-70.0,-71.0,-76.0,-77.0,-96.0,746000
366,-63.0,-69.0,-69.0,-71.0,-83.0,-71.0,748000
367,-87.0,-71.0,-81.0,-61.0,-70.0,-70.0,750000
368,-71.0,-62.0,-76.0,-70.0,-74.0,-87.0,752000
369,-80.0,-71.0,-79.0,-83.0,-63.0,-71.0,754000
370,-72.0,-85.0,-183.0,-75.0,-81.0,-70.0,756000
371,-70.0,-76.0,-73.0,-89.0,-70.0,-87.0,758000
372,-93.0,-103.0,-93.0,-74.0,-70.0,-75.0,760000
373,-62.0,-70.0,-84.0,-70.0,-70.0,-70.0,762000
374,-63.0,-62.0,-85.0,-70.0,-93.0,-80.0,764000
375,-77.0,-84.0,-76.0,-70.0,-79.0,-70.0,766000
376,-70.0,-63.0,-84.0,-90.0,-93.0,-64.0,768000
377,-94.0,-86.0,-64.0,-88.0,-71.0,-101.0,770000
378,-86.0,-71.0,-70.0,-75.0,-70.0,-92.0,772000
379,-118.0,-73.0,-70.0,-61.0,-70.0,-72.0,774000
380,-70.0,-70.0,-70.0,-62.0,-81.0,-81.0,776000
381,-70.0,-63.0,-88.0,-82.0,-82.0,-70.0,778000
382,-63.0,-70.0,-70.0,-73.0,-71.0,-88.0,780000
383,-71.0,-70.0,-87.0,-62.0,-70.0,-73.0,782000
384,-70.0,-75.0,-70.0,-71.0,-140.0,-71.0,784000
385,-181.0,-83.0,-93.0,-82.0,-87.0,-101.0,786000
386,-70.0,-63.0,-83.0,-70.0,-108.0,-186.0,788000
387,-71.0,-62.0,-71.0,-70.0,-79.0,-71.0,790000
388,-62.0,-75.0,-71.0,-70.0,-70.0,-70.0,792000
389,-81.0,-64.0,-71.0,-63.0,-74.0,-79.0,794000
390,-63.0,-72.0,-62.0,-62.0,-61.0,-88.0,796000
391,-85.0,-91.0,-70.0,-75.0,-62.0,-98.0,798000
392,-113.0,-89.0,-62.0,-62.0,-70.0,-62.0,800000
393,-80.0,-70.0,-73.0,-70.0,-72.0,-70.0,802000
394,-71.0,-70.0,-70.0,-82.0,-70.0,-70.0,804000
395,-62.0,-69.0,-73.0,-94.0,-62.0,-82.0,806000
