,reward_0,reward_1,reward_2,reward_3,reward_4,reward_5,timestep
0,-146.3178770197623,-125.98996101838145,-108.01256567438338,-179.4898241289843,-99.78143856517961,-178.87908154324714,2000
1,-59.597353754919986,-172.2127887884202,-313.08535657221137,-497.31123905304935,-78.37321268424033,-279.0320777743625,4000
2,-265.73061513596946,-165.62058723598045,-96.80660482398679,-306.31036661942545,-248.06500711544095,-22.586329731636766,6000
3,-270.6249874172423,-228.94119383186614,-136.53146174911038,-213.12722264286737,-275.6142484972843,-241.666247728541,8000
4,-241.6215287437923,-262.74169992338295,12.60322281866065,-130.2808507276465,-148.10230691403825,-263.8940317132981,10000
5,-266.8814291509571,-111.80527892976788,-330.3503667976712,-208.55747000622748,-52.84858974274454,-147.69615851161103,12000
6,-154.73399020817445,-164.01683219903668,-300.12116850541315,-214.64657273887718,-384.19461061885085,-203.87454067408896,14000
7,-195.48647344248553,-22.842026537426246,-104.19122389538947,-115.78442962043343,-117.79571708638238,-251.43974879383924,16000
8,-179.53556401607625,-74.52408972501082,-21.731856253721514,-94.37602023456158,-73.23712875431596,-262.6805265979053,18000
9,-431.35366761840413,-449.6978364952987,-328.532630807887,-167.07066577485534,-207.47428416189553,-492.14579069186976,20000
10,-143.14849222102933,-194.62517367523367,-149.41195501787834,-165.15232007198907,-127.91866111858698,-280.9890149546331,22000
11,-135.18359818287757,-112.29189603544467,-246.00851748767542,-238.73886118405437,-81.64483231474397,-134.14313513861154,24000
12,-101.63105294707671,-83.63617534373655,-107.07159930923225,-127.31601550810225,-117.2759272085167,-106.76718738703882,26000
13,-120.20670851824936,-103.96934710913071,-144.14700638105452,-133.71807917139952,-163.98281229265066,-102.52708881007528,28000
14,-208.1098050858945,-124.07917328843152,-72.69160321111069,-94.26328601860692,-6.72181935040856,-172.79451690190712,30000
15,-139.21149541665193,-125.56198106573707,-297.7445763757157,-131.98115569123541,-106.09071352046801,-337.61726343371777,32000
16,-136.7909180127955,-142.90095670505917,-130.93119356537073,-139.5635548659131,-232.9511589822729,-127.9108858206303,34000
17,-114.20830287538969,-152.2948090516046,-162.82641333063975,-136.5694670985382,-204.7348366336587,-161.56979801367692,36000
